,Unnamed: 0_1,Personnel.Number,Gender,Hire.Date,Exit.Date,Exit.Reason,Cost.Center,Employee.Group,Employee.Subgroup,Location.Code,Employment.Days,Currently.Employed,Lasted.6.Months,Lasted.1.Year,Lasted.2.Years,Lasted.3.Years,Lasted.4.Years,Lasted.5.Years,Unnamed: 0_2,Location.Name,Latitude,Longitude
10272,14442,60005328,Male,2016-11-16,2016-11-30,V5 Job abandonment,214-K058,Employee,Hourly,1023,14.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10273,14443,60005332,Male,2016-11-16,2016-12-29,V0 Resignation unknown/Other,214-K061,Employee,Hourly,1023,43.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10274,14458,60005567,Male,2001-01-01,2015-03-31,VE End of assignment,214-288,Inpatriate,Executive,1023,5202.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10275,14459,60005568,Male,2013-10-01,2015-09-30,VE End of assignment,214-K052,Inpatriate,Salary Grade Less 12,1023,729.0,False,True,True,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10276,14575,60044514,Female,2003-12-01,2016-01-11,V2 Unable to return to work,214-942,Employee,Hourly,1023,4424.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10277,14601,60044890,Male,2011-01-12,2016-06-12,V0 Resignation unknown/Other,214-941,Employee,Hourly,1023,1978.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10278,14622,60045573,Male,2011-08-22,2016-07-31,V0 Resignation unknown/Other,214-957,Employee,Salary Grade Less 12,1023,1805.0,False,True,True,True,True,True,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10279,14652,60046122,Male,2012-04-09,2016-11-08,V3 Accepted other employment,214-218,Employee,Salary Grade Less 12,1023,1674.0,False,True,True,True,True,True,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10280,14696,60046777,Female,2013-02-06,2016-02-16,V0 Resignation unknown/Other,214-957,Employee,Hourly,1023,1105.0,False,True,True,True,True,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10281,14699,60046802,Male,2013-02-25,2016-01-11,I5 Excessive absenteeism,214-958,Employee,Hourly,1023,1050.0,False,True,True,True,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10282,14700,60046807,Male,2013-03-01,2016-01-14,I5 Excessive absenteeism,214-967,Employee,Hourly,1023,1049.0,False,True,True,True,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10283,14701,60046810,Female,2013-03-01,2016-05-31,I2 Disciplinary action,214-K058,Employee,Hourly,1023,1187.0,False,True,True,True,True,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10284,14706,60046881,Female,2013-04-08,2016-09-12,V2 Unable to return to work,214-251,Employee,Salary Grade Less 12,1023,1253.0,False,True,True,True,True,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10285,14719,60047134,Male,2013-07-18,2016-04-21,I2 Disciplinary action,214-941,Employee,Hourly,1023,1008.0,False,True,True,True,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10286,14722,60047188,Male,2013-08-01,2016-07-31,VE End of assignment,214-966,Inpatriate,Salary Grade 12,1023,1095.0,False,True,True,True,True,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10287,14739,60047427,Male,2014-02-03,2016-11-30,I3 Performance,214-286,Employee,Salary Grade Less 12,1023,1031.0,False,True,True,True,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10288,14745,60047502,Male,2003-08-01,2016-04-29,VT Transf.to other Conti comp.,214-K070,Employee,Salary Grade 12,1023,4655.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10289,14756,60047701,Male,2014-06-13,2016-10-01,V2 Unable to return to work,214-941,Employee,Hourly,1023,841.0,False,True,True,True,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10290,14766,60047793,Male,2007-04-01,2016-05-31,VE End of assignment,214-K070,Inpatriate,Salary Grade Less 12,1023,3348.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10291,14814,60048315,Male,2015-03-01,2016-09-30,VE End of assignment,214-K058,Inpatriate,Salary Grade Less 12,1023,579.0,False,True,True,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10292,14823,60048418,Male,2015-05-11,2016-08-30,V0 Resignation unknown/Other,214-K066,Employee,Hourly,1023,477.0,False,True,True,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10293,14826,60048528,Male,2015-06-01,2016-01-31,VE End of assignment,205-J176,Inpatriate,Salary Grade Less 12,1023,244.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10294,14828,60048549,Female,2015-06-10,2016-06-10,V0 Resignation unknown/Other,214-K059,Employee,Nonexempt,1023,366.0,False,True,True,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10295,14859,60048776,Male,2015-08-01,2016-07-31,VE End of assignment,214-K070,Inpatriate,Salary Grade 12,1023,365.0,False,True,True,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10296,14871,60048816,Male,2015-08-31,2016-01-05,V5 Job abandonment,214-K063,Employee,Hourly,1023,127.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10297,14872,60048823,Male,2015-08-31,2016-01-28,V5 Job abandonment,214-286,Employee,Hourly,1023,150.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10298,14875,60048844,Male,2015-09-08,2016-03-27,V0 Resignation unknown/Other,214-K017,Employee,Hourly,1023,201.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10299,14877,60048866,Female,2015-09-14,2016-10-30,V3 Accepted other employment,214-251,Employee,Nonexempt,1023,412.0,False,True,True,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10300,14879,60048874,Male,2015-09-21,2016-06-23,V0 Resignation unknown/Other,214-K063,Employee,Hourly,1023,276.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10301,14889,60048913,Female,2012-06-11,2016-09-09,V0 Resignation unknown/Other,214-K004,Employee,Salary Grade Less 12,1023,1551.0,False,True,True,True,True,True,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10302,14891,60048939,Female,2015-10-12,2016-09-18,V5 Job abandonment,214-K061,Employee,Hourly,1023,342.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10303,14908,60048997,Female,2015-11-02,2016-01-17,I4 Failed probation period,214-K058,Employee,Hourly,1023,76.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10304,14910,60049007,Male,2015-11-06,2016-05-11,V0 Resignation unknown/Other,214-K058,Employee,Hourly,1023,187.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10305,14914,60049030,Male,2015-11-16,2016-11-10,V0 Resignation unknown/Other,214-286,Employee,Hourly,1023,360.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10306,14915,60049036,Male,2015-11-16,2016-01-20,I4 Failed probation period,214-K058,Employee,Hourly,1023,65.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10307,14916,60049042,Male,2015-11-16,2016-02-23,I4 Failed probation period,214-K058,Employee,Hourly,1023,99.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10308,14917,60049043,Male,2015-11-16,2016-09-04,V0 Resignation unknown/Other,214-K058,Employee,Hourly,1023,293.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10309,14919,60049050,Male,2015-11-20,2016-01-03,I4 Failed probation period,214-K058,Employee,Hourly,1023,44.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10310,14920,60049051,Female,2015-11-20,2016-02-27,V0 Resignation unknown/Other,214-K058,Employee,Hourly,1023,99.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10311,14921,60049057,Male,2015-11-23,2016-08-21,V0 Resignation unknown/Other,214-K061,Employee,Hourly,1023,272.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10312,14922,60049058,Female,2015-11-23,2016-03-23,V3 Accepted other employment,214-K058,Employee,Salary Grade Less 12,1023,121.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10313,14923,60049062,Male,2015-11-30,2016-07-06,V5 Job abandonment,214-K061,Employee,Hourly,1023,219.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10314,14924,60049065,Male,2015-11-30,2016-02-19,I4 Failed probation period,214-K017,Employee,Hourly,1023,81.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10315,14943,60049143,Male,2015-12-16,2016-01-22,V3 Accepted other employment,214-K017,Employee,Hourly,1023,37.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10316,14944,60049145,Male,2015-12-18,2016-09-10,V3 Accepted other employment,214-K058,Employee,Hourly,1023,267.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10317,14945,60049146,Male,2015-12-18,2016-01-08,I3 Performance,214-K058,Employee,Hourly,1023,21.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10318,14946,60049150,Female,2015-12-18,2016-03-22,V0 Resignation unknown/Other,214-K058,Employee,Hourly,1023,95.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10319,14947,60049152,Male,2015-12-18,2016-01-12,V5 Job abandonment,214-K061,Employee,Hourly,1023,25.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10320,14948,60049154,Male,2015-12-22,2016-03-17,V0 Resignation unknown/Other,214-K063,Employee,Hourly,1023,86.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10321,14949,60049155,Male,2015-12-22,2016-09-06,I2 Disciplinary action,214-941,Employee,Hourly,1023,259.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10322,14950,60049156,Male,2015-12-22,2016-05-24,V0 Resignation unknown/Other,214-941,Employee,Hourly,1023,154.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10323,14951,60049157,Male,2015-12-22,2016-01-18,V5 Job abandonment,214-K063,Employee,Hourly,1023,27.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10324,14952,60049158,Male,2015-12-22,2016-06-27,V5 Job abandonment,214-K063,Employee,Hourly,1023,188.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10325,14953,60049159,Female,2015-12-22,2016-01-15,V3 Accepted other employment,214-K058,Employee,Hourly,1023,24.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10326,14954,60049160,Female,2015-12-22,2016-03-24,V0 Resignation unknown/Other,214-K058,Employee,Hourly,1023,93.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10327,14955,60049161,Male,2015-12-23,2016-02-11,I4 Failed probation period,214-K058,Employee,Hourly,1023,50.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10328,14956,60049162,Female,2015-12-23,2016-09-12,I2 Disciplinary action,214-K058,Employee,Hourly,1023,264.0,False,True,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10329,14957,60049163,Male,2015-12-23,2016-03-23,I4 Failed probation period,214-K063,Employee,Hourly,1023,91.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10330,14958,60049165,Male,2015-12-23,2016-04-06,V0 Resignation unknown/Other,214-K063,Employee,Hourly,1023,105.0,False,False,False,False,False,False,False,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10331,14959,60133683,Male,2004-04-10,2016-04-29,V0 Resignation unknown/Other,214-K057,Employee,Salary Grade Less 12,1023,4402.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10332,14963,60161022,Male,1981-02-17,2016-12-31,VL Retirement early,205-P787,Employee,Salary Grade 12,1023,13101.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10333,14964,60161244,Male,1981-01-26,2016-05-31,VL Retirement early,214-871,Employee,Salary Grade Less 12,1023,12909.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10334,14965,60161345,Female,1978-06-12,2016-06-01,VL Retirement early,214-251,Employee,Nonexempt,1023,13869.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10335,14966,60161570,Male,1992-01-02,2016-07-01,V0 Resignation unknown/Other,214-731,Employee,Salary Grade Less 12,1023,8947.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10336,14970,60163390,Male,1998-11-07,2016-04-29,V3 Accepted other employment,214-K065,Employee,Salary Grade Less 12,1023,6383.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10337,14984,60169637,Female,1975-09-16,2016-12-29,VL Retirement early,214-941,Employee,Hourly,1023,15080.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10338,14985,60169645,Female,1977-03-28,2016-12-29,VL Retirement early,214-949,Employee,Hourly,1023,14521.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10339,14986,60169663,Male,1977-11-02,2016-02-28,VL Retirement early,214-967,Employee,Hourly,1023,13997.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10340,14987,60169739,Male,1979-03-12,2016-12-30,VR Retirement normal,214-K048,Employee,Hourly,1023,13808.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10341,14988,60169779,Female,1983-08-12,2016-11-01,V2 Unable to return to work,214-958,Employee,Hourly,1023,12135.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10342,14989,60169779,Female,1983-08-12,2016-11-01,V2 Unable to return to work,214-958,Employee,Hourly,1023,12135.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10343,14990,60169822,Female,1985-06-03,2016-01-29,VL Retirement early,214-958,Employee,Hourly,1023,11197.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10344,14991,60169851,Male,1989-03-27,2016-03-27,VR Retirement normal,214-941,Employee,Hourly,1023,9862.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10345,14992,60169951,Male,1990-09-27,2016-11-06,VR Retirement normal,214-941,Employee,Hourly,1023,9537.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10346,14993,60169951,Male,1990-09-27,2016-11-06,VR Retirement normal,214-941,Employee,Hourly,1023,9537.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10347,14994,60169993,Male,1991-01-22,2016-05-05,VR Retirement normal,214-966,Employee,Hourly,1023,9235.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10348,14995,60180289,Male,1995-07-17,2016-11-23,V2 Unable to return to work,214-K063,Employee,Hourly,1023,7800.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10349,14996,60180289,Male,1995-07-17,2016-11-23,V2 Unable to return to work,214-K063,Employee,Hourly,1023,7800.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10350,14997,60180509,Male,1997-11-10,2016-12-05,VL Retirement early,214-K073,Employee,Hourly,1023,6965.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10351,14998,60231386,Male,2002-03-25,2016-01-25,I0 Reduction in force,214-K005,Employee,Salary Grade Less 12,1023,5054.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10352,15006,60245267,Male,2004-08-16,2016-01-26,V8 Relocation,214-941,Employee,Hourly,1023,4180.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10353,15007,60245267,Male,2004-08-16,2016-01-26,V8 Relocation,214-941,Employee,Hourly,1023,4180.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10354,15011,60264573,Female,2005-06-20,2016-08-31,VR Retirement normal,214-958,Employee,Hourly,1023,4090.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10355,15013,60299801,Female,2006-04-01,2016-06-13,I3 Performance,214-288,Employee,Salary Grade Less 12,1023,3726.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10356,15022,60335707,Male,2007-06-11,2016-09-12,V2 Unable to return to work,214-K073,Employee,Nonexempt,1023,3381.0,False,True,True,True,True,True,True,24,"Newport News, Newport News City, Virginia, United States of America",36.9786449,-76.4321089
10357,536,60001671,Male,2000-04-03,,,214-K810,Employee,Salary Grade 12,1024,,True,True,True,True,True,True,True,25,,,
10358,1558,60004886,Male,1993-12-01,,,214-K810,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10359,1560,60004888,Male,1994-01-03,,,214-K820,Employee,Salary Grade 12,1024,,True,True,True,True,True,True,True,25,,,
10360,1561,60004889,Male,1992-07-06,,,214-251,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10361,1562,60004890,Male,1998-07-27,,,214-K440,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10362,1563,60004891,Male,1998-11-23,,,214-K430,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10363,1597,60004931,Female,2000-08-01,,,214-K730,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10364,1598,60004932,Female,2000-06-01,,,214-K740,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10365,1599,60004934,Male,2001-05-21,,,214-K820,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10366,1600,60004935,Male,1974-06-20,,,214-K810,Employee,Salary Grade 12,1024,,True,True,True,True,True,True,True,25,,,
10367,1601,60004936,Female,2002-12-04,,,214-K770,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10368,1602,60004937,Male,1996-03-01,,,214-K420,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10369,1603,60004938,Female,2003-02-10,,,214-K755,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10370,1604,60004939,Male,2004-12-06,,,214-K420,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10371,1605,60004940,Male,2004-01-20,,,214-K410,Employee,Salary Grade 12,1024,,True,True,True,True,True,True,True,25,,,
10372,1606,60004941,Male,2006-03-15,,,214-K710,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10373,1607,60004942,Male,2006-05-01,,,214-K710,Employee,Nonexempt,1024,,True,True,True,True,True,True,True,25,,,
10374,1608,60004943,Male,2006-06-20,,,214-288,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10375,1609,60004944,Male,2006-10-01,,,214-K440,Employee,Nonexempt,1024,,True,True,True,True,True,True,True,25,,,
10376,1610,60004945,Male,2006-12-04,,,214-K715,Employee,Nonexempt,1024,,True,True,True,True,True,True,True,25,,,
10377,1611,60004946,Female,2007-10-26,,,214-K770,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10378,1612,60004947,Female,2008-08-14,,,214-K740,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10379,1616,60004951,Female,2008-08-27,,,214-K710,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10380,1618,60004954,Female,2010-01-27,,,214-K740,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10381,1621,60004957,Female,2010-03-01,,,214-K710,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10382,1622,60004958,Male,2011-06-27,,,214-K073,Employee,Nonexempt,1024,,True,True,True,True,True,True,True,25,,,
10383,1626,60004963,Female,2010-04-19,,,214-K715,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10384,1628,60004967,Male,2010-12-12,,,214-K740,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10385,1634,60004973,Male,2001-11-15,,,214-K715,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10386,1635,60004974,Male,1993-03-28,,,214-K715,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10387,1636,60004975,Male,2011-04-04,,,214-251,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10388,1637,60004976,Female,2011-06-26,,,214-K740,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10389,1638,60004977,Female,2011-03-30,,,214-251,Employee,Nonexempt,1024,,True,True,True,True,True,True,True,25,,,
10390,1639,60004980,Female,2011-08-29,,,214-K710,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10391,1640,60004981,Female,2011-08-01,,,214-K730,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10392,1641,60004982,Female,2011-05-02,,,214-713,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10393,1642,60004983,Male,2002-05-10,,,214-K410,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10394,1643,60004984,Male,2011-08-22,,,214-K715,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10395,1644,60004985,Female,2011-08-25,,,214-K755,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10396,1645,60004986,Male,2011-10-06,,,214-K735,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10397,1648,60004989,Male,2012-03-19,,,214-K715,Employee,Nonexempt,1024,,True,True,True,True,True,True,True,25,,,
10398,1650,60004992,Male,2009-11-29,,,214-K810,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10399,1654,60004997,Male,2012-08-16,,,214-K755,Employee,Hourly,1024,,True,True,True,True,True,True,True,25,,,
10400,1661,60005006,Male,2004-01-01,,,214-K430,Employee,Salary Grade 12,1024,,True,True,True,True,True,True,True,25,,,
10401,1663,60005008,Male,2013-05-24,,,214-K740,Employee,Hourly,1024,,True,True,True,True,True,True,,25,,,
10402,1665,60005012,Male,2004-01-01,,,214-K410,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10403,1666,60005013,Male,2013-08-21,,,214-K740,Employee,Hourly,1024,,True,True,True,True,True,True,,25,,,
10404,1667,60005014,Male,2013-09-03,,,214-K450,Employee,Nonexempt,1024,,True,True,True,True,True,True,,25,,,
10405,1668,60005015,Male,2014-03-24,,,214-286,Employee,Hourly,1024,,True,True,True,True,True,True,,25,,,
10406,1669,60005016,Male,2013-12-09,,,214-728,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,,25,,,
10407,1671,60005018,Male,2014-06-30,,,214-K740,Employee,Hourly,1024,,True,True,True,True,True,,,25,,,
10408,1672,60005020,Female,2017-01-01,,,214-K410,Employee,Nonexempt,1024,,True,True,True,,,,,25,,,
10409,1678,60005028,Female,2015-10-12,,,214-K755,Employee,Hourly,1024,,True,True,True,True,,,,25,,,
10410,1679,60005029,Male,2014-05-27,,,214-K740,Employee,Hourly,1024,,True,True,True,True,True,,,25,,,
10411,1681,60005033,Male,2017-01-01,,,214-731,Employee,Nonexempt,1024,,True,True,True,,,,,25,,,
10412,1684,60005041,Male,2015-01-12,,,214-K410,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,,,25,,,
10413,1685,60005042,Male,2016-01-04,,,214-286,Employee,Hourly,1024,,True,True,True,True,,,,25,,,
10414,1686,60005043,Female,2015-02-03,,,214-K715,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,,,25,,,
10415,1687,60005044,Female,2015-02-06,,,214-K755,Employee,Hourly,1024,,True,True,True,True,True,,,25,,,
10416,1689,60005046,Male,2015-02-10,,,214-K740,Employee,Hourly,1024,,True,True,True,True,True,,,25,,,
10417,1690,60005047,Female,2015-02-16,,,214-K740,Employee,Hourly,1024,,True,True,True,True,True,,,25,,,
10418,1692,60005051,Male,1998-01-01,,,214-251,Employee,Salary Grade Less 12,1024,,True,True,True,True,True,True,True,25,,,
10419,1693,60005052,Male,2005-01-01,,,214-K820,Employee,Salary Grade 12,1024,,True,True,True,True,True,True,True,25,,,
10420,1694,60005053,Female,2015-04-13,,,214-K740,Employee,Hourly,1024,,True,True,True,True,,,,25,,,
10421,1695,60005054,Male,2015-04-13,,,214-K755,Employee,Hourly,1024,,True,True,True,True,,,,25,,,
10422,1698,60005059,Female,2017-01-01,,,214-K740,Employee,Hourly,1024,,True,True,True,,,,,25,,,
10423,1700,60005062,Male,2015-07-23,,,214-K740,Employee,Hourly,1024,,True,True,True,True,,,,25,,,
10424,1701,60005063,Male,2015-08-10,,,214-K820,Employee,Salary Grade 12,1024,,True,True,True,True,,,,25,,,
10425,1704,60005067,Female,2015-11-02,,,214-K820,Employee,Salary Grade Less 12,1024,,True,True,True,True,,,,25,,,
10426,1705,60005068,Male,2016-01-04,,,214-K410,Employee,Salary Grade Less 12,1024,,True,True,True,True,,,,25,,,
10427,1708,60005073,Female,2016-05-23,,,214-K740,Employee,Hourly,1024,,True,True,True,,,,,25,,,
